Date,S&P Comp (P),Dividend (D),Earnings (E),CPI,Date Fraction,Long Interest Rate (GS10),Real Price,Real Dividend, Real Total Return Price (diviend reinvested) ,Real Earnings,,Monthly Total Bond Returns,Real Total Bond Returns,10Y Annulazied Stock Real Return,10Y Annualized Bond Real Return,Real 10Y Excess Annualized Returns,,,,
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,476.88,16.73," 10,063.67 ",27.43,,1.01,8.37,-0.73%,6.29%,-7.02%,,,,
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,483.14,16.81," 10,225.44 ",27.62,,1.01,8.36,-0.67%,6.34%,-7.01%,,,,
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,520.11,16.80," 11,037.42 ",27.65,,1.01,8.31,-1.15%,6.44%,-7.59%,,,,
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,549.69,16.98," 11,695.29 ",28.00,,1.01,8.35,-1.83%,6.42%,-8.24%,,,,
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,571.61,17.17," 12,191.98 ",28.34,,1.01,8.39,-1.42%,6.17%,-7.58%,,,,
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,511.16,17.35," 10,933.51 ",28.71,,1.00,8.43,-0.13%,6.22%,-6.35%,,,,
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,375.84,17.53," 8,070.25 ",29.06,,1.00,8.48,2.81%,6.20%,-3.39%,,,,
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,393.08,17.82," 8,472.48 ",29.57,,1.00,8.57,2.11%,6.12%,-4.01%,,,,
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,401.11,17.94," 8,677.69 ",28.77,,1.00,8.66,1.92%,6.11%,-4.19%,,,,
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,428.74,18.06," 9,308.09 ",27.93,,1.00,8.73,1.11%,5.99%,-4.87%,,,,
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,447.55,18.18," 9,749.16 ",27.11,,1.00,8.81,0.63%,5.94%,-5.31%,,,,
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,473.16,18.09," 10,340.00 ",25.96,,1.00,8.77,0.18%,6.01%,-5.83%,,,,
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,447.55,18.21," 9,813.38 ",25.11,,1.00,8.85,-0.72%,5.97%,-6.69%,,,,
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,404.70,18.34," 8,907.40 ",24.26,,1.00,8.92,-0.67%,5.84%,-6.51%,,,,
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,400.82,18.57," 8,856.09 ",23.54,,1.00,9.05,-0.16%,5.80%,-5.97%,,,,
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,398.08,18.70," 8,829.97 ",22.65,,1.00,9.13,0.13%,5.75%,-5.62%,,,,
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,395.49,18.60," 8,806.94 ",21.51,,1.00,9.10,0.62%,5.83%,-5.21%,,,,
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,343.13,18.73," 7,675.61 ",20.62,,1.00,9.17,2.16%,5.78%,-3.62%,,,,
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,320.17,18.86," 7,197.36 ",19.71,,1.00,9.25,3.11%,5.73%,-2.62%,,,,
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,304.36,19.23," 6,877.85 ",19.03,,1.00,9.45,3.13%,5.47%,-2.34%,,,,
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,317.53,19.21," 7,211.58 ",18.68,,1.00,9.59,2.72%,5.35%,-2.63%,,,,
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,346.12,19.18," 7,897.34 ",18.31,,1.00,9.71,1.19%,5.19%,-4.00%,,,,
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,355.02,19.04," 8,136.65 ",17.82,,1.00,9.78,0.94%,5.02%,-4.09%,,,,
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,323.27,18.89," 7,445.08 ",17.33,,1.00,9.85,1.50%,4.85%,-3.35%,,,,
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,295.91,18.86," 6,850.98 ",16.93,,1.00,9.98,2.12%,4.62%,-2.50%,,,,
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,290.20,18.83," 6,755.22 ",16.53,,1.00,10.12,2.46%,4.24%,-1.78%,,,,
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,299.83,18.55," 7,015.25 ",15.90,,1.00,10.12,2.64%,4.21%,-1.57%,,,,
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,290.83,18.27," 6,840.37 ",15.27,,1.00,10.13,2.77%,4.05%,-1.27%,,,,
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,249.17,18.11," 5,896.01 ",14.74,,1.00,10.20,4.26%,3.81%,0.45%,,,,
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,217.34,17.95," 5,178.24 ",14.21,,1.00,10.28,5.12%,3.58%,1.54%,,,,
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,223.30,17.91," 5,355.94 ",13.76,,1.00,10.42,4.26%,3.35%,0.91%,,,,
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,182.64,17.74," 4,416.00 ",13.20,,1.00,10.50,5.58%,3.19%,2.39%,,,,
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,183.38,17.53," 4,469.17 ",13.11,,1.01,10.73,5.59%,2.82%,2.78%,,,,
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,184.41,17.18," 4,529.22 ",12.92,,1.01,10.94,5.12%,2.57%,2.55%,,,,
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,186.40,16.70," 4,612.38 ",12.64,,1.01,11.08,4.28%,2.33%,1.96%,,,,
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,142.74,16.21," 3,565.41 ",12.35,,1.01,11.23,6.56%,2.16%,4.41%,,,,
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,127.07,15.84," 3,206.88 ",12.15,,1.01,11.45,7.76%,1.85%,5.92%,,,,
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,110.81,15.33," 2,828.85 ",11.85,,1.01,11.60,9.73%,1.73%,8.00%,,,,
1932.07,5.01,0.63,0.49,13.60,1932.54,3.50,116.39,14.71," 3,002.48 ",11.46,,1.01,11.67,9.48%,1.64%,7.84%,,,,
1932.08,7.53,0.61,0.48,13.50,1932.62,3.46,176.22,14.20," 4,576.67 ",11.16,,1.01,11.82,4.90%,1.46%,3.44%,,,,
1932.09,8.26,0.58,0.46,13.40,1932.71,3.43,194.75,13.67," 5,087.41 ",10.85,,1.01,11.97,3.97%,1.35%,2.61%,,,,
1932.1,7.12,0.55,0.44,13.30,1932.79,3.40,169.13,13.14," 4,446.86 ",10.53,,1.01,12.13,6.06%,1.12%,4.94%,,,,
1932.11,7.05,0.53,0.43,13.20,1932.87,3.37,168.74,12.61," 4,464.12 ",10.21,,1.01,12.28,6.18%,0.95%,5.23%,,,,
1932.12,6.82,0.50,0.41,13.10,1932.96,3.34,164.48,12.06," 4,378.03 ",9.89,,1.01,12.44,6.43%,0.78%,5.66%,,,,
1933.01,7.09,0.50,0.41,12.90,1933.04,3.31,173.64,12.12," 4,648.81 ",10.10,,1.00,12.71,6.47%,0.59%,5.88%,,,,
1933.02,6.25,0.49,0.42,12.70,1933.12,3.29,155.48,12.19," 4,189.77 ",10.32,,1.00,12.96,8.25%,0.41%,7.84%,,,,
1933.03,6.23,0.49,0.42,12.60,1933.21,3.28,156.21,12.16," 4,236.81 ",10.47,,1.00,13.11,8.37%,0.13%,8.23%,,,,
1933.04,6.89,0.48,0.42,12.60,1933.29,3.26,172.76,12.04," 4,712.86 ",10.53,,1.00,13.17,7.49%,0.00%,7.50%,,,,
1933.05,8.87,0.48,0.42,12.60,1933.37,3.25,222.41,11.91," 6,094.28 ",10.59,,1.00,13.22,5.15%,-0.08%,5.23%,,,,
1933.06,10.39,0.47,0.43,12.70,1933.46,3.23,258.47,11.69," 7,109.11 ",10.57,,1.00,13.17,3.77%,-0.02%,3.79%,,,,
1933.07,11.23,0.47,0.43,13.10,1933.54,3.22,270.84,11.21," 7,474.95 ",10.31,,1.00,12.82,3.56%,0.33%,3.24%,,,,
1933.08,10.67,0.46,0.43,13.20,1933.62,3.20,255.38,11.01," 7,073.72 ",10.29,,1.00,12.77,3.71%,0.44%,3.27%,,,,
1933.09,10.58,0.46,0.43,13.20,1933.71,3.18,253.23,10.89," 7,039.19 ",10.35,,1.00,12.83,3.97%,0.36%,3.60%,,,,
1933.1,9.55,0.45,0.44,13.20,1933.79,3.17,228.58,10.77," 6,378.85 ",10.41,,1.00,12.88,4.94%,0.34%,4.60%,,,,
1933.11,9.78,0.45,0.44,13.20,1933.87,3.15,234.08,10.65," 6,557.24 ",10.47,,1.00,12.93,4.21%,0.32%,3.88%,,,,
1933.12,9.97,0.44,0.44,13.20,1933.96,3.14,238.63,10.53," 6,709.22 ",10.53,,1.00,12.98,4.15%,0.30%,3.85%,,,,
1934.01,10.54,0.44,0.44,13.20,1934.04,3.12,252.27,10.55," 7,117.51 ",10.63,,1.00,13.03,3.91%,0.28%,3.63%,,,,
1934.02,11.32,0.44,0.45,13.30,1934.12,3.09,268.90,10.49," 7,611.43 ",10.65,,1.00,13.00,3.19%,0.34%,2.85%,,,,
1934.03,10.74,0.44,0.45,13.30,1934.21,3.07,255.12,10.51," 7,246.24 ",10.75,,1.00,13.06,4.03%,0.32%,3.71%,,,,
1934.04,10.92,0.44,0.46,13.30,1934.29,3.04,259.40,10.53," 7,392.61 ",10.85,,1.00,13.12,3.63%,0.24%,3.39%,,,,
1934.05,9.81,0.44,0.46,13.30,1934.37,3.01,233.03,10.55," 6,666.22 ",10.95,,1.00,13.19,4.93%,0.22%,4.71%,,,,
1934.06,9.94,0.45,0.47,13.40,1934.46,2.98,234.36,10.49," 6,729.17 ",10.96,,1.00,13.15,5.30%,0.22%,5.08%,,,,
1934.07,9.47,0.45,0.47,13.40,1934.54,2.96,223.28,10.51," 6,436.14 ",11.06,,1.00,13.22,6.03%,0.14%,5.89%,,,,
1934.08,9.10,0.45,0.47,13.40,1934.62,2.93,214.55,10.53," 6,209.97 ",11.16,,1.00,13.28,6.29%,0.12%,6.17%,,,,
1934.09,8.88,0.45,0.48,13.60,1934.71,2.90,206.29,10.40," 5,995.80 ",11.09,,1.00,13.15,6.54%,0.25%,6.29%,,,,
1934.1,8.95,0.45,0.48,13.50,1934.79,2.87,209.45,10.49," 6,113.24 ",11.27,,1.00,13.31,6.63%,0.15%,6.48%,,,,
1934.11,9.20,0.45,0.49,13.50,1934.87,2.85,215.30,10.51," 6,309.57 ",11.37,,1.00,13.37,6.27%,0.13%,6.13%,,,,
1934.12,9.26,0.45,0.49,13.40,1934.96,2.82,218.33,10.61," 6,424.02 ",11.55,,1.00,13.54,6.29%,-0.02%,6.30%,,,,
1935.01,9.26,0.45,0.57,13.60,1935.04,2.79,215.12,10.45," 6,355.18 ",13.24,,1.00,13.40,6.76%,0.11%,6.64%,,,,
1935.02,8.98,0.45,0.65,13.70,1935.12,2.78,207.09,10.38," 6,143.58 ",14.99,,1.00,13.35,7.51%,0.19%,7.33%,,,,
1935.03,8.41,0.45,0.73,13.70,1935.21,2.77,193.94,10.38," 5,779.27 ",16.83,,1.00,13.39,8.21%,0.19%,8.02%,,,,
1935.04,9.04,0.45,0.76,13.80,1935.29,2.76,206.96,10.23," 6,192.58 ",17.32,,1.00,13.34,7.77%,0.26%,7.51%,,,,
1935.05,9.75,0.44,0.78,13.80,1935.37,2.74,223.22,10.15," 6,704.25 ",17.93,,1.00,13.38,7.29%,0.20%,7.09%,,,,
1935.06,10.12,0.44,0.81,13.70,1935.46,2.73,233.38,10.15," 7,034.86 ",18.68,,1.00,13.53,6.89%,0.02%,6.87%,,,,
1935.07,10.65,0.44,0.79,13.70,1935.54,2.72,245.60,10.15," 7,428.78 ",18.30,,1.00,13.57,6.13%,0.02%,6.11%,,,,
1935.08,11.37,0.44,0.78,13.70,1935.62,2.71,262.20,10.15," 7,956.58 ",17.91,,1.00,13.61,5.48%,0.02%,5.46%,,,,
1935.09,11.61,0.44,0.76,13.70,1935.71,2.70,267.74,10.15," 8,150.19 ",17.53,,1.00,13.66,5.96%,0.02%,5.94%,,,,
1935.1,11.92,0.45,0.76,13.70,1935.79,2.69,274.89,10.38," 8,394.13 ",17.53,,1.00,13.70,6.11%,0.02%,6.10%,,,,
1935.11,13.04,0.46,0.76,13.80,1935.87,2.67,298.54,10.53," 9,143.10 ",17.40,,1.00,13.65,5.58%,0.09%,5.49%,,,,
1935.12,13.04,0.47,0.76,13.80,1935.96,2.66,298.54,10.76," 9,170.56 ",17.40,,1.00,13.69,5.70%,0.03%,5.67%,,,,
1936.01,13.76,0.48,0.77,13.80,1936.04,2.65,315.02,10.99," 9,705.04 ",17.63,,1.00,13.74,5.55%,0.03%,5.52%,,,,
1936.02,14.55,0.49,0.78,13.80,1936.12,2.65,333.11,11.22," 10,291.04 ",17.86,,1.00,13.76,5.05%,0.08%,4.97%,,,,
1936.03,14.86,0.50,0.79,13.70,1936.21,2.66,342.69,11.53," 10,616.70 ",18.22,,1.00,13.89,4.33%,-0.11%,4.44%,,,,
1936.04,14.88,0.52,0.82,13.70,1936.29,2.66,343.15,11.91," 10,661.75 ",18.91,,1.00,13.92,4.91%,-0.17%,5.08%,,,,
1936.05,14.09,0.53,0.85,13.70,1936.37,2.66,324.93,12.30," 10,127.55 ",19.60,,1.00,13.95,5.45%,-0.23%,5.68%,,,,
1936.06,14.69,0.55,0.88,13.80,1936.46,2.66,336.31,12.59," 10,515.00 ",20.15,,1.00,13.87,4.91%,-0.27%,5.17%,,,,
1936.07,15.56,0.57,0.90,13.90,1936.54,2.67,353.67,12.96," 11,091.37 ",20.46,,1.00,13.80,3.49%,-0.77%,4.26%,,,,
1936.08,15.87,0.59,0.92,14.00,1936.62,2.67,358.14,13.31," 11,266.34 ",20.76,,1.00,13.73,2.95%,-0.91%,3.85%,,,,
1936.09,16.05,0.61,0.94,14.00,1936.71,2.67,362.20,13.77," 11,430.21 ",21.21,,1.00,13.76,1.11%,-1.01%,2.12%,,,,
1936.1,16.89,0.65,0.97,14.00,1936.79,2.67,381.15,14.59," 12,066.80 ",21.81,,1.00,13.79,0.18%,-1.21%,1.39%,,,,
1936.11,17.36,0.68,0.99,14.00,1936.87,2.68,391.76,15.42," 12,443.27 ",22.42,,1.00,13.81,-0.36%,-1.45%,1.08%,,,,
1936.12,17.06,0.72,1.02,14.00,1936.96,2.68,384.99,16.25," 12,271.24 ",23.02,,1.00,13.84,0.02%,-1.54%,1.56%,,,,
1937.01,17.59,0.73,1.05,14.10,1937.04,2.68,394.14,16.36," 12,606.19 ",23.53,,1.00,13.77,-0.16%,-1.48%,1.32%,,,,
1937.02,18.11,0.74,1.08,14.10,1937.12,2.67,405.79,16.58," 13,023.05 ",24.20,,1.00,13.81,-0.07%,-1.51%,1.44%,,,,
1937.03,18.09,0.75,1.11,14.20,1937.21,2.66,402.48,16.69," 12,961.68 ",24.70,,1.00,13.76,-0.58%,-1.64%,1.06%,,,,
1937.04,17.01,0.78,1.13,14.30,1937.29,2.65,375.81,17.23," 12,148.87 ",24.97,,1.00,13.71,-0.27%,-1.60%,1.33%,,,,
1937.05,16.25,0.81,1.15,14.40,1937.37,2.64,356.53,17.77," 11,573.34 ",25.23,,1.00,13.65,0.08%,-1.56%,1.64%,,,,
1937.06,15.64,0.84,1.17,14.40,1937.46,2.63,343.14,18.43," 11,188.75 ",25.67,,1.00,13.69,0.76%,-1.63%,2.39%,,,,
1937.07,16.57,0.82,1.19,14.50,1937.54,2.62,361.04,17.79," 11,820.66 ",25.86,,1.00,13.64,0.77%,-1.67%,2.44%,,,,
1937.08,16.74,0.79,1.20,14.50,1937.62,2.61,364.74,17.29," 11,989.10 ",26.22,,1.00,13.68,0.34%,-1.83%,2.16%,,,,
1937.09,14.37,0.77,1.22,14.60,1937.71,2.60,310.96,16.66," 10,266.87 ",26.40,,1.00,13.63,1.46%,-2.00%,3.46%,,,,
1937.1,12.28,0.78,1.19,14.60,1937.79,2.59,265.73,16.88," 8,820.07 ",25.75,,1.00,13.67,3.32%,-2.03%,5.34%,,,,
1937.11,11.20,0.79,1.16,14.50,1937.87,2.58,244.03,17.21," 8,147.46 ",25.27,,1.00,13.81,4.02%,-2.16%,6.18%,,,,
1937.12,11.02,0.80,1.13,14.40,1937.96,2.57,241.78,17.55," 8,121.02 ",24.79,,1.00,13.95,3.81%,-2.38%,6.18%,,,,
1938.01,11.31,0.79,1.08,14.20,1938.04,2.56,251.64,17.65," 8,501.53 ",23.95,,1.00,14.19,3.11%,-2.66%,5.77%,,,,
1938.02,11.04,0.79,1.02,14.10,1938.12,2.54,247.37,17.63," 8,407.05 ",22.93,,1.00,14.34,2.84%,-2.65%,5.50%,,,,
1938.03,10.31,0.78,0.97,14.10,1938.21,2.53,231.01,17.48," 7,900.65 ",21.73,,1.00,14.39,3.73%,-2.62%,6.34%,,,,
1938.04,9.89,0.77,0.90,14.20,1938.29,2.51,220.04,17.06," 7,574.04 ",20.10,,1.00,14.34,4.81%,-2.72%,7.53%,,,,
1938.05,9.98,0.75,0.84,14.10,1938.37,2.49,223.62,16.88," 7,745.59 ",18.75,,1.00,14.49,5.08%,-2.83%,7.91%,,,,
1938.06,10.21,0.74,0.77,14.10,1938.46,2.48,228.77,16.58," 7,971.96 ",17.25,,1.00,14.54,5.16%,-2.92%,8.08%,,,,
1938.07,12.24,0.71,0.72,14.10,1938.54,2.46,274.26,15.98," 9,603.39 ",16.13,,1.00,14.59,2.89%,-3.05%,5.93%,,,,
1938.08,12.31,0.69,0.67,14.10,1938.62,2.44,275.83,15.39," 9,703.21 ",15.01,,1.00,14.65,2.48%,-3.09%,5.57%,,,,
1938.09,11.75,0.66,0.62,14.10,1938.71,2.43,263.28,14.79," 9,305.15 ",13.89,,1.00,14.70,2.84%,-3.10%,5.94%,,,,
1938.1,13.06,0.61,0.63,14.00,1938.79,2.41,294.72,13.77," 10,456.99 ",14.14,,1.00,14.85,2.01%,-3.13%,5.14%,,,,
1938.11,13.07,0.56,0.63,14.00,1938.87,2.39,294.95,12.64," 10,502.37 ",14.29,,1.00,14.90,1.52%,-3.06%,4.58%,,,,
1938.12,12.69,0.51,0.64,14.00,1938.96,2.38,286.37,11.51," 10,231.17 ",14.44,,1.00,14.96,1.81%,-3.02%,4.83%,,,,
1939.01,12.50,0.51,0.66,14.00,1939.04,2.36,282.09,11.58," 10,112.47 ",14.97,,1.00,15.01,2.14%,-2.99%,5.13%,,,,
1939.02,12.40,0.52,0.69,13.90,1939.12,2.35,281.84,11.74," 10,138.83 ",15.61,,1.00,15.16,1.85%,-2.99%,4.84%,,,,
1939.03,12.39,0.52,0.71,13.90,1939.21,2.34,281.62,11.82," 10,166.08 ",16.14,,1.00,15.21,1.98%,-3.00%,4.98%,,,,
1939.04,10.83,0.52,0.73,13.80,1939.29,2.32,247.94,11.98," 8,986.52 ",16.64,,1.00,15.37,3.24%,-3.12%,6.36%,,,,
1939.05,11.23,0.53,0.74,13.80,1939.37,2.31,257.10,12.06," 9,354.85 ",17.02,,1.00,15.41,2.85%,-3.09%,5.95%,,,,
1939.06,11.43,0.53,0.76,13.80,1939.46,2.30,261.68,12.13," 9,558.25 ",17.40,,1.00,15.46,2.08%,-3.14%,5.22%,,,,
1939.07,11.71,0.54,0.78,13.80,1939.54,2.29,268.09,12.36," 9,830.03 ",17.78,,1.00,15.51,2.50%,-3.07%,5.57%,,,,
1939.08,11.54,0.55,0.79,13.80,1939.62,2.27,264.20,12.59," 9,725.80 ",18.16,,1.00,15.55,2.98%,-3.13%,6.11%,,,,
1939.09,12.77,0.56,0.81,14.10,1939.71,2.26,286.14,12.55," 10,571.93 ",18.15,,1.00,15.27,2.27%,-2.97%,5.24%,,,,
1939.1,12.90,0.58,0.84,14.00,1939.79,2.25,291.11,13.09," 10,796.14 ",18.96,,1.00,15.42,2.46%,-2.97%,5.43%,,,,
1939.11,12.67,0.60,0.87,14.00,1939.87,2.24,285.92,13.54," 10,645.50 ",19.63,,1.00,15.47,2.76%,-3.02%,5.78%,,,,
1939.12,12.37,0.62,0.90,14.00,1939.96,2.22,279.15,13.99," 10,436.84 ",20.31,,1.00,15.51,3.39%,-2.95%,6.33%,,,,
1940.01,12.30,0.62,0.93,13.90,1940.04,2.21,279.57,14.17," 10,496.59 ",21.14,,1.00,15.67,3.64%,-2.99%,6.63%,,,,
1940.02,12.22,0.63,0.96,14.00,1940.12,2.19,275.77,14.14," 10,398.07 ",21.66,,1.00,15.62,4.00%,-2.95%,6.95%,,,,
1940.03,12.15,0.63,0.99,14.00,1940.21,2.17,274.19,14.22," 10,383.18 ",22.34,,1.00,15.68,4.11%,-3.03%,7.14%,,,,
1940.04,12.27,0.64,1.01,14.00,1940.29,2.15,276.90,14.37," 10,531.07 ",22.72,,1.00,15.74,4.31%,-3.07%,7.38%,,,,
1940.05,10.58,0.64,1.02,14.00,1940.37,2.12,238.76,14.52," 9,126.60 ",23.09,,1.00,15.80,6.18%,-3.14%,9.32%,,,,
1940.06,9.67,0.65,1.04,14.10,1940.46,2.10,216.67,14.56," 8,328.84 ",23.30,,1.00,15.74,7.34%,-3.15%,10.48%,,,,
1940.07,9.99,0.66,1.05,14.00,1940.54,2.08,225.44,14.82," 8,713.39 ",23.77,,1.00,15.91,5.98%,-3.37%,9.35%,,,,
1940.08,10.20,0.66,1.07,14.00,1940.62,2.06,230.18,14.97," 8,944.77 ",24.07,,1.00,15.97,6.30%,-3.48%,9.78%,,,,
1940.09,10.63,0.67,1.08,14.00,1940.71,2.04,239.89,15.12," 9,370.81 ",24.37,,1.00,16.03,6.19%,-3.56%,9.75%,,,,
1940.1,10.73,0.67,1.07,14.00,1940.79,2.02,242.14,15.12," 9,508.19 ",24.15,,1.00,16.09,6.44%,-3.67%,10.11%,,,,
1940.11,10.98,0.67,1.06,14.00,1940.87,1.99,247.78,15.12," 9,779.19 ",23.92,,1.00,16.15,6.14%,-3.74%,9.88%,,,,
1940.12,10.53,0.67,1.05,14.10,1940.96,1.97,235.94,15.01," 9,361.27 ",23.53,,1.00,16.09,6.50%,-3.82%,10.32%,,,,
1941.01,10.55,0.67,1.05,14.10,1941.04,1.95,236.39,15.09," 9,428.93 ",23.60,,1.00,16.15,7.08%,-4.00%,11.08%,,,,
1941.02,9.89,0.68,1.06,14.10,1941.12,1.99,221.60,15.16," 8,889.46 ",23.68,,1.00,16.11,8.04%,-4.08%,12.12%,,,,
1941.03,9.95,0.68,1.06,14.20,1941.21,2.04,221.38,15.13," 8,930.99 ",23.58,,1.00,15.96,7.83%,-4.02%,11.85%,,,,
1941.04,9.64,0.68,1.07,14.30,1941.29,2.08,212.98,15.10," 8,642.98 ",23.64,,1.00,15.82,8.39%,-3.92%,12.31%,,,,
1941.05,9.43,0.69,1.08,14.40,1941.37,2.12,206.89,15.07," 8,446.93 ",23.70,,1.00,15.68,8.67%,-3.85%,12.52%,,,,
1941.06,9.76,0.69,1.09,14.70,1941.46,2.16,209.76,14.83," 8,614.57 ",23.43,,1.00,15.33,8.33%,-3.62%,11.95%,,,,
1941.07,10.26,0.69,1.12,14.70,1941.54,2.21,220.51,14.90," 9,106.88 ",24.14,,1.00,15.30,7.98%,-3.59%,11.57%,,,,
1941.08,10.21,0.70,1.16,14.90,1941.62,2.25,216.49,14.77," 8,991.70 ",24.53,,1.00,15.06,8.64%,-3.43%,12.07%,,,,
1941.09,10.24,0.70,1.19,15.10,1941.71,2.29,214.25,14.65," 8,949.37 ",24.90,,1.00,14.83,8.95%,-3.34%,12.29%,,,,
1941.1,9.83,0.70,1.18,15.30,1941.79,2.33,202.98,14.52," 8,529.29 ",24.37,,1.00,14.61,9.43%,-3.22%,12.65%,,,,
1941.11,9.37,0.71,1.17,15.40,1941.87,2.38,192.23,14.50," 8,128.13 ",24.00,,1.00,14.49,9.62%,-3.20%,12.82%,,,,
1941.12,8.76,0.71,1.16,15.50,1941.96,2.42,178.55,14.47," 7,600.95 ",23.64,,1.00,14.37,10.71%,-3.14%,13.85%,,,,
1942.01,8.93,0.70,1.12,15.70,1942.04,2.46,179.70,14.15," 7,699.96 ",22.54,,1.00,14.16,10.98%,-2.99%,13.97%,,,,
1942.02,8.65,0.70,1.08,15.80,1942.12,2.46,172.97,13.93," 7,461.06 ",21.60,,1.00,14.10,11.27%,-2.86%,14.13%,,,,
1942.03,8.18,0.69,1.04,16.00,1942.21,2.46,161.52,13.62," 7,016.44 ",20.54,,1.00,13.95,12.04%,-2.75%,14.79%,,,,
1942.04,7.84,0.68,1.02,16.10,1942.29,2.46,153.85,13.34," 6,731.34 ",20.02,,1.00,13.89,12.49%,-2.73%,15.22%,,,,
1942.05,7.93,0.67,1.00,16.30,1942.37,2.46,153.70,12.99," 6,772.42 ",19.38,,1.00,13.75,12.47%,-2.62%,15.09%,,,,
1942.06,8.33,0.66,0.98,16.30,1942.46,2.46,161.46,12.79," 7,161.01 ",18.99,,1.00,13.78,12.16%,-2.66%,14.82%,,,,
1942.07,8.64,0.65,0.97,16.40,1942.54,2.47,166.44,12.46," 7,428.26 ",18.62,,1.00,13.72,12.03%,-2.68%,14.72%,,,,
1942.08,8.59,0.63,0.95,16.50,1942.62,2.47,164.48,12.13," 7,385.61 ",18.25,,1.00,13.67,12.20%,-2.63%,14.83%,,,,
1942.09,8.68,0.62,0.94,16.50,1942.71,2.47,166.20,11.87," 7,507.41 ",18.00,,1.00,13.69,11.89%,-2.64%,14.53%,,,,
1942.1,9.32,0.61,0.97,16.70,1942.79,2.47,176.32,11.54," 8,007.86 ",18.35,,1.00,13.56,10.99%,-2.53%,13.52%,,,,
1942.11,9.47,0.60,1.00,16.80,1942.87,2.47,178.09,11.28," 8,131.01 ",18.81,,1.00,13.50,11.22%,-2.48%,13.70%,,,,
1942.12,9.52,0.59,1.03,16.90,1942.96,2.47,177.97,11.03," 8,167.54 ",19.26,,1.00,13.45,11.66%,-2.43%,14.09%,,,,
1943.01,10.09,0.59,1.04,16.90,1943.04,2.47,188.63,11.03," 8,698.74 ",19.50,,1.00,13.47,11.11%,-2.40%,13.51%,,,,
1943.02,10.69,0.59,1.06,16.90,1943.12,2.47,199.84,11.03," 9,258.40 ",19.75,,1.00,13.50,10.37%,-2.33%,12.71%,,,,
1943.03,11.07,0.59,1.07,17.20,1943.21,2.47,203.34,10.84," 9,462.13 ",19.65,,1.00,13.29,10.20%,-2.17%,12.37%,,,,
1943.04,11.44,0.59,1.08,17.40,1943.29,2.47,207.72,10.71," 9,707.53 ",19.61,,1.00,13.17,9.41%,-2.10%,11.52%,,,,
1943.05,11.89,0.59,1.09,17.50,1943.37,2.47,214.66,10.65," 10,073.21 ",19.68,,1.00,13.12,9.08%,-2.27%,11.34%,,,,
1943.06,12.10,0.59,1.10,17.50,1943.46,2.47,218.45,10.65," 10,292.78 ",19.86,,1.00,13.14,8.46%,-2.35%,10.81%,,,,
1943.07,12.35,0.59,1.09,17.40,1943.54,2.48,224.24,10.77," 10,608.12 ",19.85,,1.00,13.24,8.34%,-2.25%,10.59%,,,,
1943.08,11.74,0.60,1.09,17.30,1943.62,2.48,214.40,10.90," 10,185.40 ",19.84,,1.00,13.35,8.84%,-2.35%,11.19%,,,,
1943.09,11.99,0.60,1.08,17.40,1943.71,2.48,217.71,10.89," 10,385.64 ",19.61,,1.00,13.30,8.17%,-2.22%,10.39%,,,,
